SizeRank_x,State,City,Metro,CountyName,1/31/2012 0:00,2/29/2012 0:00,3/31/2012 0:00,4/30/2012 0:00,5/31/2012 0:00,6/30/2012 0:00,7/31/2012 0:00,8/31/2012 0:00,9/30/2012 0:00,10/31/2012 0:00,11/30/2012 0:00,12/31/2012 0:00,1/31/2013 0:00,2/28/2013 0:00,3/31/2013 0:00,4/30/2013 0:00,5/31/2013 0:00,6/30/2013 0:00,7/31/2013 0:00,8/31/2013 0:00,9/30/2013 0:00,10/31/2013 0:00,11/30/2013 0:00,12/31/2013 0:00,1/31/2014 0:00,2/28/2014 0:00,3/31/2014 0:00,4/30/2014 0:00,5/31/2014 0:00,6/30/2014 0:00,7/31/2014 0:00,8/31/2014 0:00,9/30/2014 0:00,10/31/2014 0:00,11/30/2014 0:00,12/31/2014 0:00,1/31/2015 0:00,2/28/2015 0:00,3/31/2015 0:00,4/30/2015 0:00,5/31/2015 0:00,6/30/2015 0:00,7/31/2015 0:00,8/31/2015 0:00,9/30/2015 0:00,10/31/2015 0:00,11/30/2015 0:00,12/31/2015 0:00,1/31/2016 0:00,2/29/2016 0:00,3/31/2016 0:00,4/30/2016 0:00,5/31/2016 0:00,6/30/2016 0:00,7/31/2016 0:00,8/31/2016 0:00,9/30/2016 0:00,10/31/2016 0:00,11/30/2016 0:00,12/31/2016 0:00,1/31/2017 0:00,2/28/2017 0:00,3/31/2017 0:00,4/30/2017 0:00,5/31/2017 0:00,6/30/2017 0:00,7/31/2017 0:00,8/31/2017 0:00,9/30/2017 0:00,10/31/2017 0:00,11/30/2017 0:00,12/31/2017 0:00,1/31/2018 0:00,2/28/2018 0:00,3/31/2018 0:00,4/30/2018 0:00,5/31/2018 0:00,6/30/2018 0:00,7/31/2018 0:00,8/31/2018 0:00,9/30/2018 0:00,10/31/2018 0:00,11/30/2018 0:00,12/31/2018 0:00,1/31/2019 0:00,2/28/2019 0:00,3/31/2019 0:00,4/30/2019 0:00,5/31/2019 0:00,6/30/2019 0:00,7/31/2019 0:00,8/31/2019 0:00,9/30/2019 0:00,10/31/2019 0:00,11/30/2019 0:00,12/31/2019 0:00,1/31/2020 0:00,2/29/2020 0:00,3/31/2020 0:00,4/30/2020 0:00,5/31/2020 0:00,6/30/2020 0:00,7/31/2020 0:00,8/31/2020 0:00,9/30/2020 0:00,10/31/2020 0:00,11/30/2020 0:00,12/31/2020 0:00,1/31/2021 0:00,2/28/2021 0:00,3/31/2021 0:00,4/30/2021 0:00,5/31/2021 0:00,6/30/2021 0:00,7/31/2021 0:00,8/31/2021 0:00,9/30/2021 0:00,10/31/2021 0:00,11/30/2021 0:00,12/31/2021 0:00,1/31/2022 0:00,2/28/2022 0:00,3/31/2022 0:00,4/30/2022 0:00,5/31/2022 0:00,6/30/2022 0:00,7/31/2022 0:00,8/31/2022 0:00,9/30/2022 0:00,10/31/2022 0:00,11/30/2022 0:00,12/31/2022 0:00,1/31/2023 0:00,2/28/2023 0:00,3/31/2023 0:00,4/30/2023 0:00,5/31/2023 0:00,6/30/2023 0:00,7/31/2023 0:00,8/31/2023 0:00,9/30/2023 0:00,Complaint Score,Gentrification Score,Population,Population Density,median_income,median_property_prices,Predicted_Values
5548,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,144661.0789,143999.0247,144309.8147,144602.0269,145588.0444,146332.1013,147845.1429,148711.4911,149932.5059,150477.8589,151156.2949,151558.561,153272.5753,156075.7774,157495.7508,157135.2229,156001.8622,157125.2179,159452.5023,162559.3408,166138.6681,168320.918,170226.881,169776.2071,170455.8547,169937.3824,170673.5223,171177.0655,173330.3349,175843.068,177518.5429,177713.7318,176955.0836,176185.1552,176319.9328,175914.0585,175526.1357,174155.2011,174479.6943,176822.9807,180477.0207,182692.016,183627.9897,185692.7591,188844.1538,191498.9496,193210.0727,195940.7648,198572.8906,198852.7335,196981.4003,195499.5371,195858.4036,197212.0759,198283.3481,198803.4937,198597.3952,197779.6631,197318.468,197414.8092,198700.9815,200936.4672,203298.8532,206713.8169,209598.8457,212446.4312,213884.5481,214440.9805,213540.9638,215083.5511,219101.7432,225871.0911,232183.1592,237514.8087,244059.7022,250313.2642,255828.7772,258427.4468,259591.3828,259885.8708,261089.5384,261279.4417,260888.4653,258443.2316,256427.3437,254652.7471,253431.319,252061.5099,250896.4318,250464.7427,250358.9375,250923.4985,250946.9645,250787.9672,251754.23,252170.1078,254512.9331,256155.6049,258454.5517,259668.7775,261175.9284,262874.9813,265255.5874,267883.5988,271060.7015,272767.568,273640.4562,274665.8514,276594.3577,280042.3069,284978.2188,289202.6915,291320.3567,290422.0511,287564.6184,282990.664,277335.9894,273566.2399,271863.915,271243.4927,273572.6047,278299.0045,285239.7733,289986.9649,292641.316,294896.4674,296982.2177,297475.5464,296789.572,295975.3101,295507.851,292891.1274,290379.4282,291244.1981,294317.9864,293891.0657,289286.5139,281730.9085,278382.9975,278494.2036,280116.0063,67.78021016,5,19348,14342.2,98987,291942.7571,280842.7872
6286,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,326157.9938,324046.5978,325704.2467,328718.9648,335014.1924,340089.0068,344944.5434,346969.0066,349985.204,350866.5908,348561.5383,339626.5388,335121.5304,334417.1572,340470.2827,342850.5712,345385.2946,347664.4926,351908.0401,354394.9438,357496.541,358911.3236,358422.0893,353581.6466,351241.9631,352961.9639,359524.2961,362586.5436,365750.4602,364609.5791,365227.5524,365431.4664,369975.1013,376507.2931,381850.3553,381115.6869,383100.327,389099.9538,402447.4317,411708.7351,418358.5756,418661.0083,419684.6153,420404.0372,428123.6139,438188.9196,446492.7866,449258.5259,449174.0749,450506.9838,453847.9548,456869.0255,459856.1265,462740.682,464663.5344,465462.9838,467316.4428,469246.694,473336.9881,475138.0082,478477.4224,488592.1191,499237.0918,511239.3505,520276.8411,531219.0278,535694.7257,539787.1427,542586.143,556304.8355,565292.7945,576851.591,588475.4705,599920.4258,610573.4648,620271.776,633404.1589,644619.3926,651881.9998,655570.8478,666513.4818,676807.5832,682886.646,677332.2995,666035.5095,655531.195,642260.3824,628549.293,616741.1988,609643.0365,610652.0746,613309.1128,613263.8816,603198.7788,599413.6983,606159.9347,613155.9568,605630.9151,585756.2843,571964.7162,570216.5542,573631.0376,570291.5827,555704.2367,542752.4014,534741.008,534331.4218,530615.1811,527679.9649,526529.3422,530550.3717,531227.2011,533476.3852,535342.0295,540818.6103,543006.4007,542272.9715,543328.1973,544315.2756,541167.3586,537731.8365,541254.3253,553431.658,560642.9076,562011.0151,560404.222,561710.252,559201.4179,550501.2102,544843.6993,540878.6766,541635.8547,540868.0675,536889.7483,531421.1623,526701.9566,526336.6219,526441.0729,526561.9811,524278.318,523143.1192,57.71828268,5,18041,68340.7,46263,541066.5009,521562.6569
6447,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,303332.7635,307019.3207,310743.3516,311205.2352,311406.2333,311295.6659,315293.5181,318835.1291,323029.3088,323137.3509,321281.778,316960.8139,314285.3757,314227.3409,314454.1572,314524.998,314364.4794,316710.5099,317991.0596,317720.2538,316113.2663,315722.2625,315230.4265,313254.8729,310291.2689,308821.4804,309108.4223,309724.0287,310619.0169,311517.4027,313846.0824,313142.0698,311365.2751,309130.9582,310286.3171,311135.1423,310456.3284,307866.9691,306411.7832,305089.6381,304841.478,303752.3562,303372.9342,304360.9926,306748.7818,309928.2601,312501.0667,314953.1699,315717.2964,314775.652,313210.0569,312978.239,314036.4492,316937.6664,319281.2958,320569.3677,320982.428,320542.8064,320114.4192,318187.7945,317052.6407,318926.6728,322089.3087,324333.7046,323618.2069,322640.5576,323295.8485,325979.2185,327765.5291,332926.5326,338172.9303,346760.9536,357008.7263,366131.1791,373155.2497,377605.4491,382409.7808,387241.0626,392150.8848,397299.5889,404895.9517,408440.1702,408311.1616,403488.7743,398471.6088,395983.648,394356.4491,393100.7135,389370.8953,385474.1863,382567.0883,383009.0243,383069.1832,382797.5528,383917.0521,384876.2647,386795.2866,387582.2319,387819.7278,387978.2914,388613.507,391283.078,392595.4376,392634.2808,394713.4825,398171.0038,400875.1,402069.0515,402027.4779,404267.9342,408280.4933,410724.6998,411621.4568,408524.9694,406459.6281,402449.2533,397197.792,391151.0916,385281.4277,380640.9676,378949.7795,380774.866,386037.6899,390120.2145,391102.3539,389730.3506,386075.799,379349.6472,370816.7326,363545.5202,358522.0764,352002.3762,344237.6657,336662.1288,330188.1872,323585.4774,315785.9801,307819.1745,302078.8536,298234.7723,294754.3385,61.94602749,5,19020,33477.1,70900,361033.7983,296758.6366
6501,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,214470.1008,214901.4875,216942.3393,219903.3417,223031.4539,225248.164,228071.7283,229773.7937,230268.1461,230877.9469,233111.009,236336.5975,238953.0027,242044.6759,243280.831,242437.4656,239132.4509,239506.4887,242496.8899,247081.4678,250915.8949,256162.3883,261333.7611,263894.114,264034.797,262789.1894,264307.9919,266092.8927,269529.6152,272979.8315,275687.7396,276979.5094,276978.7491,278595.4532,281544.8684,283211.4009,282611.8597,280555.5003,281282.6906,283970.2518,287225.9188,288550.3293,289899.9351,294623.4566,299918.5713,304901.2696,307672.4804,312769.4117,316098.7934,317339.3245,315459.954,314831.9642,315180.2084,316291.9245,318335.3957,321289.0105,322308.5272,322000.2758,321242.3531,322579.4792,325375.993,329727.9926,334812.6446,340593.7794,343790.7374,344979.1191,342921.757,340956.1358,337988.6569,340327.0291,345527.3011,354722.0448,363888.8325,372258.6539,381568.6454,389947.9588,398133.794,402485.1321,405638.3517,407261.1989,411665.6994,412992.7902,411344.4965,405560.9501,400419.5475,397086.6992,394032.3838,390758.9805,386295.7427,382334.302,379294.6172,377750.7453,375512.6377,372805.6027,371846.3685,370425.7807,370220.4963,369773.3102,369709.8504,369947.4473,370384.2177,371870.4398,371715.1893,370283.4264,369900.5222,370586.2434,372320.1332,372945.9218,374037.1994,376446.6051,381034.6572,383365.4887,383348.0823,380189.236,377154.7844,372866.2733,368001.7599,363911.9808,360511.1256,357563.2854,355720.808,356852.2549,361109.2759,364689.0788,365574.7958,365987.9035,365395.759,362519.2831,356902.3798,350845.4339,346697.7531,343789.7894,342359.7172,344625.4119,347954.1969,348487.2882,343732.8944,335117.2556,329129.9233,326234.0265,323969.5512,68.88771186,5,17897,6994.5,93333,349666.361,325801.1713
6681,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,567102.5462,566604.5454,570373.2003,577718.5339,584445.8447,587727.2717,589132.9771,592417.941,597001.9891,600633.3307,605369.6985,607083.7368,607672.7259,603775.0767,603127.4118,604357.67,604884.621,603878.0956,603964.7094,607955.6054,616387.3307,628927.4435,643723.0684,654238.0356,660699.2161,664941.5914,669913.0835,676757.6832,682341.9788,686485.4095,687657.5038,687810.3732,690316.8765,697263.9154,709955.3385,721426.4068,727302.5771,725702.5635,723852.9773,723712.7141,726383.2366,728579.4566,729858.0765,731024.6812,733345.5238,739068.9327,749238.9332,757707.8459,764285.4619,766059.179,772062.1294,777929.183,782278.9369,782922.6777,781148.8206,779363.2996,776511.7305,775543.6649,779124.3887,786586.619,791621.1739,799551.461,805589.0365,816364.3461,819034.7283,822210.6103,821972.175,826657.2145,827262.1736,834547.0336,840597.0901,856148.2657,873873.3001,888117.608,897504.8374,906854.7017,917995.1086,927558.8333,931039.0364,933743.778,939914.6826,942324.1023,937897.0905,927531.9465,906924.9582,888631.5186,869201.0473,861777.6356,860683.8705,863873.2288,870057.7016,873139.3917,872603.3534,865232.765,863887.8506,864854.7009,870400.5695,869023.0136,867302.6982,865259.1322,868073.1279,868057.2844,865973.17,860397.517,859957.8864,862586.537,867979.793,873022.1926,874824.75,872170.1773,865356.0697,854933.0376,848805.8925,846321.3678,845515.4714,839927.2573,830177.6257,820711.262,815468.4489,812143.6474,813951.7669,821065.9239,837738.9304,850589.203,859650.6864,863489.3121,865547.094,863647.6353,854316.4731,844682.9721,831647.2852,806198.7975,776865.3501,746058.1962,727503.2717,714106.5437,704880.0429,699768.7344,697629.6689,697917.2351,699022.6752,66.03672107,8,16278,50847,131045,817508.8454,698116.9017
7294,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387159.1838,387479.182,387260.3625,387879.7663,391247.1436,395365.8956,399014.7152,400598.1906,403569.1711,407623.1074,411638.6029,414423.3396,416241.6253,418124.8633,419374.0036,421009.9122,421472.3085,422371.0571,421712.2469,421400.8016,419838.3271,419961.3677,420114.8523,420936.635,420946.1411,420469.3815,420905.2851,422247.0739,424089.8947,423919.9928,423560.9197,423727.4712,426133.6739,429852.5731,432532.7421,434838.606,436571.2963,439924.3227,442375.3712,443565.386,445107.9592,446995.0485,447964.5158,445792.9569,442727.7429,440463.0478,439205.16,437588.3781,433234.3508,426541.7536,423709.8462,426575.3771,432804.6015,438084.8957,441385.0212,442265.0634,65.51984877,4,12943,22228.3,29172,439564.7413,443719.9728
7671,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,141508.7081,141359.3484,142565.5651,143400.4091,145237.3357,145861.5992,147929.505,148896.2667,150754.7836,151999.1311,153384.633,154220.5601,156930.9356,160227.0637,161987.0912,159838.1974,157795.6257,157915.1941,160884.8945,164065.1588,168291.2646,170442.9351,172549.9058,172043.8754,173320.6995,172594.8768,172735.0839,171380.2508,172347.3522,173338.5006,174663.9305,174209.9829,172622.8577,170933.8789,171456.8818,172731.8146,174813.0774,174553.1313,176072.2989,177763.7163,181402.7647,182513.2376,183503.0941,185445.6282,188991.3519,192049.4147,194701.5196,198264.8804,202590.2601,204335.0531,204233.9593,203059.2611,203202.6988,203966.694,204767.2512,205040.9651,204531.4835,203375.6041,202944.1374,203399.5856,205506.7066,208729.0144,212332.0563,217412.2432,221649.6735,224786.3614,224222.9204,221876.0257,218600.6915,218885.777,222605.3948,231036.9899,240885.2777,248179.9252,254202.3505,257046.8582,261191.5206,263111.5449,265222.7635,265766.9381,269327.6319,272752.3224,275776.0761,275358.0705,273786.7379,272117.6525,270272.2638,268599.9062,267927.79,267356.3973,267363.5277,268053.5186,268085.0749,268065.9748,269680.1362,271027.2439,273874.3688,274991.3172,277557.4877,279405.8873,281538.3583,283389.7363,284074.5777,284291.7829,284846.8299,285754.9523,286840.5699,288143.4189,290086.2478,292755.4887,296683.9086,298875.5202,299390.3561,296793.4007,294957.3592,292638.6073,291574.8422,291450.4495,292550.606,293299.9203,297454.7655,304727.2995,314576.7924,322166.2552,326965.3805,330683.3835,333152.4214,332975.7055,331503.3973,329147.766,327899.6372,320539.803,311810.1703,303053.4509,300893.1993,299320.1193,297225.918,293426.6673,293077.6584,298107.8913,305232.1917,65.8423586,5,14045,14782.4,95436,313193.4814,305000.6476
8875,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,490918.7651,493201.9157,496548.3958,498673.976,500357.4783,500339.1624,500799.2334,506219.189,511479.972,515767.4572,515317.4935,513807.616,513485.2503,516965.9139,523779.4081,528554.767,528996.4835,527206.1358,527251.5856,530869.4275,538182.688,549508.8066,560252.2782,569697.2835,579069.502,588671.4901,597469.9018,604162.2239,609125.8291,611002.3982,610762.7794,613680.1499,619823.0873,628626.9186,638902.8816,650706.7975,672067.078,697991.9308,727179.265,744151.942,751386.6826,749066.0211,744753.1403,741517.5468,742947.4199,750640.9103,761510.8626,774052.1677,783664.2484,788835.2232,795380.7993,803132.755,809882.4052,811297.7302,808256.4114,805346.8938,803265.3742,805470.4596,809735.3383,816046.8995,822319.7353,827191.7613,831353.3122,834722.0207,841675.5294,847485.0107,849996.6071,852149.2481,852421.0543,854232.8004,852307.9411,851975.486,853191.0651,855537.5981,857028.9322,857139.6069,858038.5835,858529.8545,858956.5279,858157.5802,857884.3405,856529.0478,857782.1724,860335.9925,859892.4861,856268.5559,851876.1505,851191.0074,857271.0066,869802.5943,883235.8458,889918.4505,888897.6684,886434.9945,878127.6509,871244.7037,864956.2917,864181.8943,862232.061,858985.1339,858955.5919,855761.594,848182.8744,834217.9448,819704.1757,808257.8716,801660.2659,798201.7778,796554.6761,790230.5013,786871.3141,783681.002,784689.1845,782946.6279,787670.1089,797673.6454,813071.2159,828535.3509,847236.7828,862953.1969,866827.2908,857406.7788,847567.7724,844107.1619,847001.8075,851960.7452,855991.6579,859637.9612,856282.945,855641.8952,856708.8065,864961.1671,870384.1957,872596.3337,870466.8447,870978.5642,870886.483,873120.4662,876678.8578,886206.168,900384.9903,58.22580645,5,12050,49860.2,104808,862299.5642,894218.4097
9718,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,1109649.356,1109313.426,1110809.664,1118381.008,1126482.54,1136891.472,1143994.859,1150261.463,1151930.313,1150096.127,1147797.513,1148839.207,1153778.193,1163934.734,1175662.259,1186058.364,1188440.55,1188375.022,1186545.808,1189106.887,1196794.342,1214370.087,1226353.449,1233750.896,1237282.485,1249436.947,1261783.736,1275074.65,1288569.41,1303815.538,1316157.37,1324585.128,1331148.189,1338661.417,1341215.66,1343282.452,1344355.658,1351214.879,1355910.845,1361167.062,1362737.807,1366135.309,1366563.951,1374177.796,1385699.841,1402816.227,1413258.081,1421458.346,1428467.278,1438073.446,1445897.701,1448418.431,1442389.255,1436180.203,1433216.386,1438554.282,1445085.115,1448154.384,1449437.128,1452034.675,1454877.776,1458046.279,1459233.665,1461127.927,1460962.774,1462613.739,1462395.086,1462921.336,1454958.905,1447408.41,1435044.067,1426105.643,1417477.779,1408954.894,1398641.541,1385786.698,1377886.143,1371968.368,1368657.609,1363632.278,1359453.321,1352036.224,1343205.692,1335122.985,1326369.725,1314371.233,1297402.881,1282448.114,1271550.006,1262764.22,1257974.46,1251030.888,1241697.33,1229769.441,1223122.23,1218383.543,1208914.481,1191639.979,1173739.257,1161615.203,1153571.129,1146635.724,1138671.396,1132060.796,1128512.263,1126698.332,1124435.548,1120961.725,1114552.131,1106888.289,1100902.378,1097858.035,1098409.958,1099070.083,1101592.355,1103681.005,1104731.289,1106080.31,1109890.266,1113274.152,1111699.387,1113076.692,1117896.292,1124915.729,1128241.391,1129080.146,1127753.872,1125594.896,1119902.014,1116799.037,1111205.539,1105199.89,1097231.099,1090627.933,1082094.821,1074953.81,1065469.001,1061322.743,1054812.831,1046732,1036205.989,61.54022989,7,7570,102965.2,189702,1111452.463,1037183.776
10357,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2008036.396,2008036.396,2008036.396,2008036.396,2008036.396,2008036.396,2008036.396,2008036.396,2008036.396,2008036.396,2008036.396,2014365.144,2025640.964,2046508.482,2072538.247,2091136.961,2098598.711,2091799.314,2085044.091,2081329.726,2098815.846,2143407.813,2199017.614,2252345.264,2300225.607,2356387.946,2411491.772,2461805.688,2496183.129,2516419.616,2526013.898,2540205.187,2565779.096,2600834.355,2647985.414,2692230.446,2730357.42,2762601.063,2789922.862,2815456.257,2825890.071,2841747.114,2846886.772,2857104.99,2872327.782,2905100.627,2937548.717,2958901.28,2968810.107,2983725.929,3008363.607,3031017.496,3041555.874,3037284.637,3048823.268,3091934.483,3158009.307,3223225.467,3272068.716,3308193.497,3313250.285,3306822.094,3289519.549,3286127.34,3269045.94,3264489.427,3247426.607,3228426.998,3185088.459,3134577.607,3090957.138,3064653.512,3061018.232,3059986.869,3038414.15,3004775.201,2981308.19,2977263.9,2986840.446,2994210.982,2999396.136,2993496.363,2998107.533,3005818.622,3013871.646,3007086.821,2999404.107,3001670.429,3016526.166,3039189.334,3066373.66,3081550.735,3075592.935,3056038.188,3033232.918,3012488.784,2985097.92,2938805.054,2888692.646,2844531.019,2815779.866,2794579.967,2772996.917,2756574.334,2748098.476,2741000.034,2737913.47,2736778.148,2733205.746,2726079.631,2720812.729,2725888.55,2746266.515,2767949.154,2791556.922,2807288.935,2826425.651,2860577.729,2919448.732,2970564.792,2999696.318,3021578.424,3058691.515,3101456.351,3129824.732,3131198.191,3113005.88,3098015.652,3084547.96,3097813.978,3104036.128,3125050.202,3126236.389,3115329.851,3087665.296,3075377.141,3077412.707,3094451.398,3097768.024,3085336.337,3053781.42,62.35226621,8,6748,41282.4,224063,3097791.001,3058022.069
10508,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,1301586.601,1298900.867,1298298.824,1309007.988,1324493.59,1343349.997,1354508.769,1366824.758,1379816.704,1397574.102,1420439.973,1438228.955,1446552.913,1444074.604,1442687.194,1444304.498,1439554.435,1439105.043,1445065.002,1463239.639,1489332.172,1526815.487,1562309.392,1597940.871,1622266.977,1653837.259,1677462.025,1699698.997,1714439.036,1723601.672,1729997.643,1738782.94,1754902.061,1786997.412,1822857.446,1856397.841,1869737.227,1870462.299,1863462.356,1862271.967,1863846.166,1876159.95,1889530.361,1904677.224,1917156.724,1939791.535,1973036.526,2005120.131,2007447.428,1993781.363,1977640.271,1971695.536,1966810.028,1963521.803,1965546.637,1970553.43,1963837.027,1960448.526,1964055.276,1977812.901,1976976.611,1966291.887,1949518.794,1953702.382,1954171.525,1964987.262,1962209.375,1975321.171,1969306.434,1966086.399,1949133.083,1946696.23,1946255.861,1945103.534,1947711.174,1949852.872,1958858.353,1969861.506,1993570.151,2017836.994,2034140.72,2029495.952,2023054.26,2011544.657,1991967.617,1965780.656,1938854.897,1922702.929,1917364.263,1904321.081,1895404.33,1871079.694,1852485.878,1831186.128,1830133.831,1825184.074,1818574.813,1796941.106,1775652.955,1752485.223,1729077.918,1703137.871,1675430.146,1651994.107,1635556.984,1621773.808,1604611.351,1590936.848,1579248.793,1578142.438,1583474.11,1584187.62,1582472.539,1573875.56,1563016.905,1543020.193,1526027.593,1525001.233,1544557.562,1562208.255,1565508.141,1551420.043,1542942.869,1536305.937,1535635.77,1525820.014,1507961.292,1481190.268,1450042.543,1431477.17,1415144.848,1408058.399,1401749.075,1401586.943,1400849.371,1404720.561,1406184.863,1404701.046,1396632.788,1390099.595,1385228.207,66.34364821,8,8062,25054.8,122484,1423311.009,1381267.269
10691,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,1500129.883,1498056.713,1494458.644,1487666.161,1484252.301,1492485.845,1503594.423,1519310.307,1529060.462,1532681.146,1533536.58,1535010.475,1539176.421,1549426.07,1567162.447,1587886.36,1603549.681,1617619.727,1632076.614,1652411.52,1678389.679,1716292.344,1750126.66,1776873.525,1794323.244,1809122.796,1823327.11,1839304.204,1859527.27,1878898.295,1895923.591,1915441.094,1938368.595,1963301.829,1989611.066,2011695.151,2030989.417,2039849.888,2044218.119,2044991.084,2046685.234,2058351.67,2072195.747,2090736.781,2105607.924,2124553.473,2136470.266,2143591.355,2142019.362,2145931.165,2152665.752,2163481.521,2162473.874,2160458.508,2148651.933,2138917.551,2118180.517,2105150.584,2097804.977,2105613.663,2109288.475,2120243.564,2126049.957,2135562.812,2130957.768,2123788.064,2110820.354,2104884.055,2093973.457,2083952.063,2075483.612,2072793.706,2070370.719,2061131.128,2047155.86,2032576.068,2020603.301,2012303.912,2004921.739,1996968.261,1987801.167,1971163.86,1955597.393,1938339.229,1930001.272,1922539.035,1919149.119,1912997.968,1909045.851,1900835.858,1900475.884,1898797.578,1897837.889,1889752.509,1876527.976,1865443.402,1852157.707,1838304.79,1824909.004,1816382.459,1813531.224,1808089.706,1798266.548,1783657.442,1765622.632,1750352.625,1743017.119,1741896.923,1738069.834,1727274.899,1715906.451,1709066.081,1708017.846,1710079.409,1718147.679,1729345.45,1742645.21,1753135.07,1769571.665,1786459.348,1805261.493,1826638.651,1854768.874,1884541.874,1909124.676,1932264.958,1947149.24,1955427.032,1946171.378,1935571.974,1924952.344,1924820.371,1915081.09,1895452.029,1869418.581,1860793.584,1865940.141,1880526.498,1891105.224,1894172.939,1889056.71,66.23893805,5,5523,53018.6,132500,1894812.484,1887719.346
